Unit Weight (kN/m³),Cohesion (kPa),Internal Friction Angle (°),Slope Angle (°),Slope Height (m),Pore Water Pressure Ratio,Reinforcement Type,Reinforcement Numeric,Factor of Safety (FS)
21.305886973085435,46.45788852560483,37.90404711516801,13.359461570995997,17.02655958569612,0.2617788292636377,Drainage,3,3.0
19.495989060077374,16.325573173713963,22.55152758798558,30.641570989144398,38.73524984226711,0.27586942567010875,Drainage,3,1.939924480911084
16.88632246424075,20.98559827987262,38.241205210530474,24.75651589165082,45.03534941274309,0.8110281133059211,Soil Nailing,1,2.7201874527688084
20.07897416003381,11.92824473469918,33.177952264210106,13.528481925850274,34.866364453471334,0.8864758252221002,Retaining Wall,0,1.720233483740702
20.285842014374424,36.0825302403036,30.931362517077304,30.629949842321437,43.91190297776134,0.6790312052205117,Soil Nailing,1,3.0
23.106038482601612,48.20847935044664,37.26665974403572,40.808674270657335,7.848160492807766,0.43144682451482363,Geosynthetics,2,3.0
22.35520705793581,33.842849893167894,20.90927084368082,18.92488399872094,33.82378166284671,0.7645740106887426,Retaining Wall,0,3.0
21.63791623941444,32.768443850280185,25.586758141889458,25.25133719439269,36.50769001268133,0.9373818913679383,Retaining Wall,0,3.0
16.133870955525726,29.907046872519526,35.41100356169135,41.9585410958577,13.56435783791206,0.16620056736630773,Geosynthetics,2,3.0
22.20616290663715,8.980508330849144,41.180385165770446,38.96623287786067,40.00865941960725,0.8617056483165207,Retaining Wall,0,1.4502151856737289
20.00305156354515,37.827672189322264,29.527690923627922,53.439273158661194,47.49193263656102,0.8488226183429644,Retaining Wall,0,3.0
23.940995361061592,32.092229459720784,26.469036815838926,49.56154848251917,45.40849215251296,0.36650196235666765,Drainage,3,3.0
24.198709341305428,34.76645459853292,32.968410894724855,58.28055261430148,16.023533806100254,0.2917861093867715,Retaining Wall,0,3.0
15.551565906017855,45.44649918623397,35.55788130967103,39.85966550566886,19.579668708748375,0.5653101460784875,Retaining Wall,0,3.0
23.206415603544787,40.278235417745805,30.502575785143662,44.92336832058132,27.48251160258108,0.2722937789077984,Soil Nailing,1,3.0
15.376973904226706,40.141186346953674,41.91776706649388,53.02531294072015,12.126253292625634,0.14537730529999604,Geosynthetics,2,3.0
18.671696256950227,46.72326959957064,33.08596772150034,51.9996222412634,47.9278923402324,0.9530789055836253,Retaining Wall,0,3.0
20.422999756210793,49.54707281583498,20.895589689264625,45.93608210131172,12.27184833698724,0.4913657900934262,Soil Nailing,1,3.0
16.481007986271273,31.157722938247684,25.576348867654758,35.01281046869875,39.26403310956511,0.4722560837602282,Retaining Wall,0,3.0
22.46313812569077,9.899672721402458,31.266175772945363,23.660344411536443,20.364266802691787,0.12610314482407736,Soil Nailing,1,1.7325181147110218
15.083547041721385,25.66084584989464,37.44313797542333,53.860787696770295,30.817435896346854,0.5041528652335209,Soil Nailing,1,3.0
16.68599048434037,40.442051590774,25.493806094814722,48.832772111865246,7.122822097746271,0.7428330153945679,Geosynthetics,2,3.0
20.807968298534757,6.247639614283214,44.40643599293553,51.89534759792396,14.225533589179575,0.24804630350265744,Soil Nailing,1,1.4620018667956036
22.143875620372924,7.559934726026708,27.963956454702085,17.03946590736021,24.997605724454555,0.368888657181184,Drainage,3,1.3332863667618797
24.16643102693916,8.02210020722696,33.31200517151471,25.74064390946373,35.47360477582263,0.1789152885839297,Retaining Wall,0,1.5657461097199175
22.054966519346237,37.89660912477399,20.47415961827603,31.244251894982558,39.990286679489586,0.3550757130827874,Drainage,3,3.0
21.71779270254866,27.552498285342743,42.122268035770105,51.917598615028034,6.3563232993486025,0.8612815500005576,Drainage,3,3.0
18.943411463506642,21.600407458426712,39.72086633812958,54.64433363573278,11.862059723545535,0.23706007077890134,Geosynthetics,2,2.8190962520335456
15.012844255268014,9.75276703677812,24.886450107389816,24.244635712764314,37.84062824101642,0.02954159801698375,Drainage,3,1.547607884454671
16.20159258735622,37.95081125926501,43.330917280996076,44.32145836328824,41.58749416154073,0.5362231892123075,Geosynthetics,2,3.0
20.34554544756039,19.445891474790486,27.895994094935116,13.89071030762817,15.645718727860375,0.5794922546806437,Retaining Wall,0,2.4458023868936154
21.751298858444198,16.939583152910025,37.30465720950293,30.478663598438057,15.334387115273627,0.3289107242094299,Retaining Wall,0,2.4682048908520042
19.174482838964625,34.35436406990979,40.474407950415,34.333455387594256,8.961324776292464,0.6415687424797001,Geosynthetics,2,3.0
22.306790115283903,30.15549016685788,38.52286153092952,48.281640744955794,11.763228901865304,0.03790202713880897,Soil Nailing,1,3.0
20.218622953321788,21.308478881598575,42.939569600746026,54.59861184185602,5.360715134701078,0.34057375782591515,Geosynthetics,2,2.845893877519874
15.741761955943122,33.866936186251465,41.60686900851771,26.86416179122281,31.542405790005247,0.1445718704140868,Geosynthetics,2,3.0
16.92016250967949,17.20496841728532,44.86528785229025,36.386944497095065,45.67511048402443,0.22980608902141242,Drainage,3,2.7372339473232166
23.399982232439427,40.767361772194704,24.56528531440364,42.372411118376206,11.730924479218048,0.3825343747244577,Retaining Wall,0,3.0
22.249127466244396,15.319352763844426,27.6190450306675,26.434361447340734,38.814964854846956,0.49341058283813555,Retaining Wall,0,1.941521204847551
23.94761987012495,12.147696292190703,35.90564668579075,59.27691065870222,30.814640884512347,0.09319947460162092,Retaining Wall,0,1.772255674857596
16.175572491209365,40.20977342744937,38.32617964728959,53.78871897850123,47.29648516759275,0.1013191819631899,Geosynthetics,2,3.0
24.90222534615074,36.855141381406995,33.36512636389273,24.820141443330833,40.915513511161606,0.6740448577943341,Geosynthetics,2,3.0
17.094067139499337,13.218753906580929,21.848209122165372,35.39731154995242,43.37280602416079,0.404132402717703,Retaining Wall,0,1.4941097112052297
15.11779876286642,10.231058871047209,41.03988067000955,21.54203066236222,33.7613968567655,0.17652195315470331,Geosynthetics,2,2.0874206262373987
24.97422939053554,42.727958981901146,44.0218589005318,35.72519594516674,41.51012537911414,0.23491707995353772,Retaining Wall,0,3.0
17.81073885445113,39.94693169885096,30.13792109565987,44.166617241164246,20.78912765659374,0.7200562480830933,Drainage,3,3.0
21.6801945251256,19.726581816484888,25.620312042471152,14.276054639649391,14.405791767674888,0.05175885303101291,Drainage,3,2.6580286101521935
16.76682314176305,34.618883369601505,20.48284387405219,53.50586024036359,46.063398705483394,0.5087431173705877,Geosynthetics,2,3.0
20.802285321991416,10.587208394651487,25.932475902339633,39.68729342232918,38.04511451325892,0.3603212405178572,Soil Nailing,1,1.3461031483942494
24.040349864545593,27.817144657145516,37.49796937096056,59.48014492885008,9.081630362214058,0.8111471450733506,Retaining Wall,0,3.0
18.201811674284386,5.842863142718894,42.78973469181826,11.27957536247516,44.010928748815424,0.7901070194288333,Drainage,3,1.5027615406599963
21.702539760443592,22.622084641469996,22.337826660794146,51.57491755491161,20.700677299031266,0.6892016319403468,Soil Nailing,1,2.1464526946541818
16.879035887984166,8.36792696621323,33.83147967904824,49.59815241272738,18.42250057437996,0.38478373835077306,Drainage,3,1.276135292620271
21.247953987187252,26.381623107059713,37.38828121279581,16.642625602001615,33.04911052788745,0.6312362696929806,Retaining Wall,0,3.0
18.364503518175102,23.975674108380247,26.909520527656717,26.765281754170335,30.58693862479086,0.6398487463967977,Retaining Wall,0,2.7069742376864796
17.112082585879516,24.99732619871252,34.24742597925755,54.239810152208634,29.22155245244697,0.3321998715998403,Drainage,3,2.9328154485244973
18.131820507036352,7.039908592159733,37.881210650144325,35.92271475361271,16.46947325309121,0.8799748810136931,Geosynthetics,2,1.1674832928444774
16.788410685077995,21.272735357682457,40.94298107838442,30.06407437336195,48.18981880652989,0.9848575314811426,Retaining Wall,0,2.698970062240202
24.01916107837883,39.04177320949624,31.312496270499523,55.27482161254209,47.75544157232899,0.3144399714456845,Soil Nailing,1,3.0
18.971868863171288,21.601146800912904,38.696430472974015,14.66722622385307,5.187298546512492,0.8012273010703121,Soil Nailing,1,2.902709783083404
17.452793049743672,37.18273786743113,27.544574293496243,33.65613914511282,20.202243312546884,0.5009082664925045,Geosynthetics,2,3.0
19.484078410159327,21.626542563517997,25.326168669303968,42.61870489876762,7.049689882792102,0.4636523968635462,Drainage,3,2.3488466312424827
18.205361668064956,24.04577486705839,24.682843652266683,40.42707195075063,43.26119448394584,0.38656290484220024,Retaining Wall,0,2.629786769852789
22.444192538133258,30.375145077316976,28.971818295643153,23.213822720444576,44.893320723347756,0.2920253156556346,Retaining Wall,0,3.0
24.712199118854944,47.78068715631871,20.896992044721227,38.16564522671682,28.323422765880974,0.9195078621934863,Geosynthetics,2,3.0
19.380336566976467,9.898720099099483,27.074795941631244,45.42808821429909,42.785511550732195,0.7408150419188977,Retaining Wall,0,1.0676768048618832
23.610333999722403,6.481119589752815,36.305570611080704,39.244270366334916,36.65121421342063,0.4407029301108001,Retaining Wall,0,1.245503477292556
20.658630735596194,32.35807327145203,36.19797617900342,44.223111298866115,27.480827431779087,0.7515646160029981,Soil Nailing,1,3.0
16.572356650942336,47.70936900177919,21.83884516228728,22.803936969439523,21.371512954506233,0.7185996892685677,Soil Nailing,1,3.0
21.906227420813416,49.53754096496217,27.185390427015506,51.64244751358913,16.98012613969519,0.2673375018124461,Drainage,3,3.0
20.1343449712582,26.78739113264008,34.23894161694804,32.484476849248495,16.674311184037336,0.17613230091197973,Soil Nailing,1,3.0
21.506065232521035,26.063672948829428,27.96380343757757,59.36119220522844,30.292897290691613,0.8362991913654234,Drainage,3,2.526732558400532
23.89687412571665,34.02336968353383,30.449700604721837,11.164266033346879,12.506397192065556,0.8114062130184371,Soil Nailing,1,3.0
19.404345706560463,30.00356407422364,37.820268927894105,29.015768562382167,12.865634427783014,0.9968626720667106,Drainage,3,3.0
24.011776232173556,33.53396259263532,20.23167073641575,19.023752615255543,5.467700314716424,0.019363296594811175,Retaining Wall,0,3.0
22.50669014281655,44.32997414920524,26.909838602210762,37.78047634970267,32.599762680160566,0.5403806867973612,Retaining Wall,0,3.0
19.88604925877985,38.58377762694242,23.559306094625416,22.160254718680633,49.745488354702346,0.7013227509062755,Soil Nailing,1,3.0
21.032221356579637,27.3594826259058,23.190229569112294,46.87389732837409,45.014871894256565,0.5825400621923136,Retaining Wall,0,2.7489469105144257
18.255811325190116,25.78390065500763,43.97600541118118,54.093293116875934,36.75604119921955,0.7104420268045576,Drainage,3,3.0
24.835972997387742,33.78207868309022,29.414008289060444,20.544217679105543,40.34863839949578,0.13726121470776387,Geosynthetics,2,3.0
21.67351163050396,25.506782798913388,33.177214622741,18.03388091508992,23.75837223186857,0.0015160281700767886,Geosynthetics,2,3.0
15.438468524966298,25.60007080695379,38.345547176740816,53.76785928642393,18.4135799712231,0.09303205418160543,Retaining Wall,0,3.0
18.266219057480086,5.733765580392717,21.186186871501256,28.063595754425283,21.58827268481076,0.38005981306778125,Retaining Wall,0,0.8089169230111701
21.233144337590574,12.832886183328878,26.02556596394246,31.729181747951497,8.663993677852178,0.32893328787676723,Soil Nailing,1,1.6690490223797378
15.563332777992398,26.983113799808887,40.80369468359281,21.048475122176782,33.52078391133346,0.8740031253606487,Soil Nailing,1,3.0
15.238841913191427,42.01940565726661,41.54976532944703,31.26574340255736,12.868925999570322,0.08352627442809779,Drainage,3,3.0
19.500242395278025,17.542715302720588,29.32377301602005,21.565003653899847,39.329519502201734,0.4427061469512802,Drainage,3,2.294727520791422
18.3269017969267,28.518954490901706,29.371539991294206,43.29637203170905,13.548940801871572,0.957822438207044,Geosynthetics,2,2.9190718427126985
19.38298608033166,20.52329381416545,38.92242192772205,34.94382062400436,15.265581137030145,0.5029037479119945,Drainage,3,2.7488533654779057
17.626933098800052,9.716179529281506,27.37675566874673,49.403022298145444,48.07875377192756,0.132400087576112,Retaining Wall,0,1.3239462084501978
16.64717746942981,48.12343173820853,22.927352028499953,25.636405803364724,9.74281604106774,0.29126717233483446,Retaining Wall,0,3.0
21.891433569803375,43.46032416126358,26.438386256014585,35.279750772951886,27.447914266071344,0.6267914842327719,Soil Nailing,1,3.0
20.145711162678005,8.532159101010787,29.683618290894373,22.97616614885672,7.820892833071874,0.011989478562731581,Retaining Wall,0,1.6069134523609583
17.001542112493667,37.39042681107281,21.305117739877456,56.72369651233158,9.067594643699286,0.968100326419271,Drainage,3,3.0
18.19589426259998,20.64109569608751,31.967006355004372,36.096783389555156,33.50751629622921,0.5669768293898065,Drainage,3,2.4852201995184418
20.91807907663326,49.768241317780664,38.500187819319464,18.673124815897154,33.38272683763635,0.7041391808571285,Soil Nailing,1,3.0
15.722293482724778,18.607933392304,32.84362861201154,23.638282960501453,13.690412659587162,0.49896110831901563,Drainage,3,2.469717575866263
16.474530092661794,15.743230041316997,21.797383512862673,14.145098206203008,44.26189318662767,0.9579242002407954,Soil Nailing,1,1.6804893723780274
15.7324560410739,30.555074673743235,31.003740783648965,11.39079977988667,36.59841480573398,0.5892210515416543,Retaining Wall,0,3.0
23.12317332714119,42.580677350444184,37.72261520107082,36.296091303533544,18.527476229202406,0.6619836924038669,Soil Nailing,1,3.0
22.52409233212009,13.66334923189091,21.45241634975475,26.856146126280265,16.17739511040177,0.8608375634384855,Drainage,3,1.3824352251988707
22.53312931879257,36.92312463736991,21.496179743172213,58.18867276301532,38.942836390887294,0.8615566570589134,Drainage,3,3.0
22.16325343476028,7.763296241350476,29.265035079524566,18.56656981807421,38.01307658596717,0.028171348821780517,Geosynthetics,2,1.5520794208609008
21.69385423669869,46.352063439972376,24.87409910309273,49.695632636847265,11.697436018914697,0.28330087734347154,Soil Nailing,1,3.0
19.76991915378175,8.648371226628445,43.36951978271051,25.798572109645136,20.713453190162074,0.24631813241316192,Drainage,3,1.9293429947834957
21.42278163507115,46.140411935487315,34.53359009349358,21.17686930293526,14.75047609962983,0.006644896521408983,Geosynthetics,2,3.0
15.383615547879746,27.08632622537163,27.183134985147404,58.48184095006537,18.236488823864292,0.8767825506922978,Retaining Wall,0,2.591527437195274
21.214644226567845,25.164100075816393,37.619418227873766,50.12882993728829,17.940378312269253,0.31714006971760356,Retaining Wall,0,3.0
22.77877705536877,48.79881857751695,29.37322628398322,41.53104457226658,48.92106649834837,0.3469527361265474,Retaining Wall,0,3.0
20.0035836038439,49.56728799641986,23.30289110947525,44.8560518611876,38.75951178997558,0.09962239482293478,Retaining Wall,0,3.0
18.57513328427237,34.25801566824554,25.93080574608951,59.56907374252949,40.10234220211438,0.9897212891493402,Retaining Wall,0,3.0
17.77426734800979,10.720368133567183,36.06868211148439,39.66037044124434,17.484042436952954,0.8262511350011034,Soil Nailing,1,1.46459694515987
21.428020501620825,27.77765385448411,21.296902649924792,15.095022540348005,5.02371882708658,0.5718623131187073,Retaining Wall,0,3.0
21.928011986299087,28.81233954300481,26.817226001201593,13.243306335069068,7.617065221489527,0.7719303556911045,Drainage,3,3.0
23.709675998625425,28.150089266088937,25.207786941054366,43.33033887369367,29.884989499555807,0.7771131007235466,Drainage,3,2.8334085522119956
18.42334082460991,30.627132733400437,25.0283777669133,42.88005719625741,17.846651250427392,0.6567313025480612,Retaining Wall,0,3.0
22.697723073855855,5.84261212074758,37.06906029939928,47.40868964890443,13.682957029168477,0.17401118561876072,Retaining Wall,0,1.2588040660896427
20.61355824189338,37.00522766617261,40.64542291885911,15.438936511630688,7.233841472734342,0.720314858368263,Geosynthetics,2,3.0
23.82836490678079,37.05774358788446,37.89666520160647,57.24511373775859,44.4146782743382,0.5696174169552914,Soil Nailing,1,3.0
20.278121082956208,10.196139883004957,36.1431953950128,37.55792069553224,32.00573061760892,0.7240719074812898,Drainage,3,1.4867720074382889
20.176298283979673,30.660774910061033,42.911294295446595,42.47777605106077,9.83179465017158,0.5434532138857889,Drainage,3,3.0
20.778770814409093,30.576253209609856,21.45980951060742,11.742619168906511,39.48818072434671,0.9563370620687531,Drainage,3,3.0
22.493153551424342,35.71026890856801,24.18707714940602,58.04871072577869,39.01215159845596,0.6270254304944128,Drainage,3,3.0
24.64690478828461,8.84289614607865,30.360171391763302,38.12959243719743,18.02316384568651,0.5736804424688162,Retaining Wall,0,1.2281591820602593
15.735633542157657,33.192648826974334,29.311291087596693,38.16815564973143,13.479210120053498,0.8427882149851634,Retaining Wall,0,3.0
15.534346023910171,17.633837783585353,30.451290074075562,57.17776581151899,41.629184426271934,0.3792365552235778,Soil Nailing,1,2.017030845100742
24.375503374073386,27.815134572327736,25.161372626067653,56.46750890918337,19.8304129693011,0.3157936651876112,Geosynthetics,2,2.897653956416056
20.298756255182063,39.79955987168345,23.73758288950571,21.01492959086208,43.13426364864306,0.5031688334449135,Retaining Wall,0,3.0
21.14903014566936,36.7540671363356,32.7298311864482,56.55494109529646,6.9643225871502885,0.5844675114130362,Drainage,3,3.0
19.82423601594729,10.350635795509703,43.20131310171984,46.831064469003074,27.46800270101975,0.22048212507991283,Geosynthetics,2,1.896555642378311
15.936574526074745,31.603315420223296,29.799236558747925,10.945036366570873,13.081787662982896,0.6822815134417629,Drainage,3,3.0
22.680893784186665,48.61024389233324,21.0838303529882,21.99215743691692,35.242016595266115,0.802374697146348,Soil Nailing,1,3.0
22.47224645088587,12.0546246800751,37.65418357223811,30.649007273572316,49.87461926610711,0.5773198303082313,Retaining Wall,0,1.8654519325256085
18.11703321492812,43.38081894764367,27.277622638179373,39.14112277528774,23.562996441212054,0.5229635620640526,Soil Nailing,1,3.0
18.062392452284005,36.61466362491996,26.127375182622302,45.066486524434445,9.513974610138078,0.2946422290443811,Drainage,3,3.0
23.378413809055186,39.83014908093919,28.106450017449053,20.510519697844966,19.295290376279077,0.9095830238161666,Retaining Wall,0,3.0
15.723572577413266,17.688124721419044,38.09538809769691,51.835025713684445,45.1177924804287,0.7544997324949033,Retaining Wall,0,2.1430586186808385
23.811051483565656,17.95500182209291,40.4704846717576,52.285766194457736,39.45924608467646,0.480286867886106,Retaining Wall,0,2.3815152420469143
17.566616898959143,45.770875509941966,34.70140168347409,41.74994096302886,15.449524785151583,0.6591069138151928,Retaining Wall,0,3.0
20.92984747755494,21.19244144416514,28.06196884298879,56.054695525784915,47.91194237143964,0.3368793668083587,Soil Nailing,1,2.325656467187445
24.35994179001778,7.835692581176472,27.761955827931956,50.649121344859395,32.998457061189725,0.0598174251378899,Retaining Wall,0,1.1725678596978402
21.781225015366466,32.026851661075256,23.107708747636575,21.081182964677044,12.562223014288566,0.20392761381886404,Geosynthetics,2,3.0
19.144298124670364,10.61679510688292,43.33252620587986,49.933843315518025,30.754496410080765,0.07948813005089739,Retaining Wall,0,1.9670145527036587
21.895342089054154,40.84683086335587,35.95348497422049,57.66010393765525,25.307459044879725,0.5081756815987376,Drainage,3,3.0
18.4397963631637,33.87858991254758,20.6743654963966,16.880322350921546,41.886395364810376,0.6220636309768005,Soil Nailing,1,3.0
17.77258416349186,44.36269273495437,36.55917737966702,58.934894239551454,20.48720133253604,0.3804462922631302,Geosynthetics,2,3.0
24.966832779346795,40.31767624021859,31.178835604837698,11.249639838504512,44.37402439266259,0.530154230028589,Drainage,3,3.0
22.507902311797878,10.045114175218828,44.31394907617299,36.10836223868861,41.538667389724004,0.08543489398296866,Retaining Wall,0,2.077841984015945
21.447199773818177,22.148180439549,40.47672062016018,48.69465694892421,35.3571553022,0.7699584228848788,Drainage,3,2.6921162836952246
18.552896432193187,39.85521124615643,24.282893845819956,49.52190512731272,16.6373250055778,0.03278204744062874,Soil Nailing,1,3.0
15.491608291550481,23.78036629698466,38.002777971871666,46.733628457313394,48.66483093259001,0.6344255835658051,Soil Nailing,1,2.8602468190714854
15.310568760351556,48.756446815099025,32.13915009588158,36.4675686376581,29.690005113596914,0.43334654168671394,Retaining Wall,0,3.0
20.54181255448799,38.10832024520521,24.676129091748205,42.54821610351977,45.83812902633631,0.18380374644785302,Geosynthetics,2,3.0
22.62032721039051,5.697496251064446,37.46849768324873,44.99660928265569,14.707845466258826,0.5230558707238435,Soil Nailing,1,1.1072055196929234
20.37379190443855,44.59935612023764,33.68468946735614,34.72696121069478,49.25202359385014,0.7809482289675277,Soil Nailing,1,3.0
23.407850719391146,9.536215319085091,20.75934696928926,39.784248756731884,41.72266530251443,0.41352241467067663,Geosynthetics,2,1.040996069315494
15.334265330932217,11.323567588103863,36.16469876322065,52.318402672878655,47.71520975422016,0.36770902560413454,Retaining Wall,0,1.6308081780535542
18.6675207642594,38.05215802749729,35.87467724656102,25.64395105729136,14.55645795237443,0.1424603863555428,Drainage,3,3.0
17.37070391174178,43.92358517437161,23.602129026286566,36.16031634843162,24.37961353621466,0.5945759856285093,Retaining Wall,0,3.0
19.47272968157122,29.13573325548002,28.72469317491732,10.423986051275394,9.393526482512343,0.8280137139885911,Retaining Wall,0,3.0
15.723763931941225,18.007237982560063,34.647474268775994,44.37181998883966,11.163632295160447,0.561341550279908,Drainage,3,2.231250632186855
24.541316415710725,20.8091995363929,23.469575352668247,19.769273230742087,17.778139861415067,0.16508756220266207,Drainage,3,2.583002618652813
17.232554010693608,20.43001983182252,41.31808444586891,34.050062685688445,47.82315472129654,0.6612278302281492,Retaining Wall,0,2.749156922740257
24.22307775483585,19.700514671428053,20.687151157192595,20.510260814022963,35.02362565039898,0.0301417647083686,Geosynthetics,2,2.439449681888145
19.258931550366817,15.93093523197424,22.570935374233873,11.176685728924614,19.15845381800998,0.8380539483285983,Drainage,3,1.8146642042183414
24.855241332552183,32.39901925831549,22.902672996372104,34.16102758490083,47.95579934770887,0.9214951835301255,Soil Nailing,1,3.0
20.540583834602106,45.51823933542803,33.20267814937638,31.241680330535353,38.28791329776943,0.5970364898591746,Retaining Wall,0,3.0
24.308328641758074,18.818708588750354,35.50285030421563,31.257475676219034,45.81405559599401,0.8817800007957044,Soil Nailing,1,2.311834445188847
15.053489886942229,13.401243385763543,30.09351991253716,20.440307996443515,46.724935722759426,0.0845055790976359,Soil Nailing,1,2.096585799481007
22.482388061809,42.73599498671412,27.216670691704156,57.36022948740896,38.78463874604367,0.2283444941354401,Drainage,3,3.0
24.030506531025154,38.380249890036644,40.23293439063893,10.175357590534725,15.94100434062137,0.3172606369914458,Geosynthetics,2,3.0
16.397205669789543,46.88766642019597,21.707149593160505,54.57727249986693,49.84650298035383,0.7731667073308754,Soil Nailing,1,3.0
15.961258517321514,12.448388102220934,27.00729652831979,46.84509615697411,19.62908780277364,0.4842398450341092,Retaining Wall,0,1.4345111437459575
19.245726071859558,11.491309135246619,20.97788947009927,18.603601676663573,35.22675873054733,0.34834746190716215,Drainage,3,1.4881841481410876
24.336789061329352,29.364322743724852,20.3472533741567,33.609599315177725,43.01652627310104,0.1580696991601639,Soil Nailing,1,3.0
20.42386560190439,32.64951446757929,28.83449717330503,59.44250407541363,12.881794749109535,0.8106429943234317,Retaining Wall,0,3.0
20.27456463721732,26.60780488368153,24.870591561123298,42.18491184921536,32.40687559751639,0.020523420568870132,Retaining Wall,0,3.0
16.41126118299322,31.953498634574398,26.709146370956155,16.368836190933376,21.882774961771606,0.33727046554477746,Retaining Wall,0,3.0
15.007895110932187,13.117089599378211,40.5236789363742,32.882111942821595,15.993008133762364,0.24277560530398157,Soil Nailing,1,2.212289335736754
23.10140090745461,26.582618937383753,24.074502406230536,33.410154828640614,5.52973157403404,0.12901034659997057,Geosynthetics,2,3.0
15.875745629862383,34.614165242285054,39.50583417879503,50.11316664415542,44.23883287090871,0.17204149769404276,Soil Nailing,1,3.0
21.338498187353238,24.471790216191668,36.87626557865909,55.808146641307765,11.114669625208494,0.49379705613609404,Geosynthetics,2,2.871407879760012
24.146164545151915,35.5751301117469,28.161138128520818,14.112077164436728,44.51527223081845,0.42605649477588803,Geosynthetics,2,3.0
17.08651913158431,25.303607624922783,33.663903629407194,25.701864347641614,32.03107694638017,0.5183692030149362,Drainage,3,3.0
21.652728362369107,20.011981137902474,31.110890244363468,24.921906344255746,32.94749995317686,0.7276203702273595,Drainage,3,2.4251985400461256
15.786985767075095,18.662227118919155,23.209882887441633,59.80240624595091,42.28933074158953,0.8923287636881861,Geosynthetics,2,1.5956970305030345
21.03755143837613,23.49059265448646,42.67963304335439,37.961355834569986,27.924851600365127,0.11846207194761571,Soil Nailing,1,3.0
16.639317209532027,6.039033020699037,34.240449189644,53.99157480599922,21.0778055660454,0.0826778582483585,Geosynthetics,2,1.1639969312071992
22.35953560515178,35.08363123007511,42.00600114488637,31.301642472241195,11.246300779663413,0.3203546550046542,Geosynthetics,2,3.0
18.012312947939083,43.02975384411178,40.59566279533226,46.13615752044682,30.668692154365043,0.546301150413659,Geosynthetics,2,3.0
19.633910088046463,20.958219249940335,21.99439813273558,24.329282115207306,29.89251744129855,0.09988735038591845,Retaining Wall,0,2.5357320330735202
20.994305420276216,7.071491126377335,25.181766650461313,55.589301174461674,18.22534185502786,0.7159717842411182,Geosynthetics,2,0.6326624304546014
16.712734106662396,49.404901882350096,23.63152785937077,32.757312049326686,32.002561654406655,0.5560942179322218,Retaining Wall,0,3.0
22.41637818617621,16.866421495298013,40.76948831967297,50.186274865804364,24.77150986857633,0.7484613045780989,Geosynthetics,2,2.1695316925718076
18.026403406368146,10.697950476084785,41.56116566138006,22.790844167128242,41.24885692610619,0.3579138024289319,Soil Nailing,1,2.0483018934353985
21.623718599127535,21.638862858786258,33.19928774520915,44.680217096093955,30.176881593193013,0.40109656825751794,Drainage,3,2.6231787556292323
16.582830506993737,38.23506682851005,22.604451812700173,30.25792022000179,47.01553638560729,0.80757156565936,Drainage,3,3.0
21.881176592063504,18.226246860075456,23.390415463575405,11.571971148727352,28.309233577324022,0.2670094565289416,Retaining Wall,0,2.353080761708315
16.281880728104618,30.861644176376952,40.33872031095669,30.650412687953175,44.93728864207563,0.3814169278677553,Geosynthetics,2,3.0
19.253564962699837,23.7001997496714,43.229753413233254,37.501082087771024,28.423631210634596,0.013493001193543464,Soil Nailing,1,3.0
17.47206073738877,10.299379652447833,24.986892127766417,17.58808069565876,30.111566163814988,0.5553207730533509,Retaining Wall,0,1.4092931760204008
22.483752494281823,19.862915562144963,20.278439411804328,19.195655259630755,21.506359795501403,0.8514638001660191,Soil Nailing,1,2.0445510839286563
17.620350045068747,37.619172757133,28.273822628769448,33.243139916157844,23.0076105557253,0.027891286898406253,Geosynthetics,2,3.0
23.817173063953962,32.540175379915055,20.762484741197035,27.13648562167033,46.98956692812255,0.6137897030751094,Drainage,3,3.0
23.918202114066126,10.390027094760246,40.69937290195095,32.03702690016813,15.047708089124187,0.8454485327919358,Geosynthetics,2,1.6525539374767406
16.96441315222786,12.349508437143886,32.28780643065629,33.04134946613614,10.465597475277125,0.49393188467725546,Geosynthetics,2,1.7338316210696092
21.138459450077242,33.83300116883505,36.04651946907549,17.00380218513778,42.35949103117734,0.3130216410735015,Geosynthetics,2,3.0
15.877176417199642,41.6036936444391,30.287121903413556,19.05972876350574,30.960985988519585,0.9965838132388646,Drainage,3,3.0
18.915370996016293,20.726352318117616,28.63768867531205,52.408269673974715,17.809129150766275,0.06483122559670595,Drainage,3,2.4707265447840636
22.133217295012724,31.788983832955257,25.55501032690212,18.1359344655242,24.458009913036182,0.21042347979553822,Retaining Wall,0,3.0
21.594232468499165,12.678961493844739,39.26331367595364,43.29571665041304,28.620735204977006,0.8852446146055107,Retaining Wall,0,1.7010937981093757
21.24700669406608,19.011935160739576,37.388689610388234,30.926402338389604,31.64631155763956,0.2973068704803037,Retaining Wall,0,2.6895657111295175
17.825408636624434,5.912159255287367,29.018224612402154,58.41183429848204,41.94729603223131,0.8198466612145746,Drainage,3,0.5644484056833672
18.78024949434402,39.572417650978515,28.027903357479573,13.305218094411877,22.745854735520695,0.3332012939600003,Drainage,3,3.0
16.029461447002863,23.045441889783504,20.031071966216974,51.5194433015381,35.442640095189425,0.8119809554759236,Geosynthetics,2,2.0510616770989065
22.19022820433601,41.72565081442792,21.58880325113681,34.57246155513107,42.56451381938633,0.6857287645889586,Geosynthetics,2,3.0
